ID,Filename,Utterance start time,Estimated Lexical Match,Certainty,Target Letter,Audio Quality Comment,Cluster Status,Cluster ID,curve_c,curve_m,Condition,avg_sim,avg_phon_sim
0016_DXU,VF-002-20220331115911.wav,19,politi,3.0,p,high,1,1,14.275324708838763,0.0121958996038329,3,0.77624255,0.5
0016_DXU,VF-002-20220331115911.wav,28,pædagog,3.0,p,high,0,2,14.275324708838763,0.0121958996038329,3,0.7611916,0.6666666666666666
0016_DXU,VF-002-20220331115911.wav,34,parkere,3.0,p,high,1,2,14.275324708838763,0.0121958996038329,3,0.7611916,0.6666666666666666
0016_DXU,VF-002-20220331105422.wav,3,bjørn,3.0,b,high,0,1,7.039261504260124,0.049230941652124,1,0.7745738,0.775
0016_DXU,VF-002-20220331105422.wav,4,bo,3.0,b,high,1,1,7.039261504260124,0.049230941652124,1,0.7745738,0.775
0016_DXU,VF-002-20220331105422.wav,26,bil,3.0,b,high,0,2,7.039261504260124,0.049230941652124,1,0.72494984,0.6761111111111111
0016_DXU,VF-002-20220331105422.wav,27,bilhjul,3.0,b,high,1,2,7.039261504260124,0.049230941652124,1,0.72494984,0.6761111111111111
0016_DXU,VF-002-20220331105422.wav,40,brand,2.0,b,high,1,2,7.039261504260124,0.049230941652124,1,0.72494984,0.6761111111111111
0016_DXU,VF-002-20220331105422.wav,47,briller,3.0,b,high,1,2,7.039261504260124,0.049230941652124,1,0.72494984,0.6761111111111111
0016_DXU,VF-001-20220331115803.wav,2,sofa,3.0,s,medium,0,1,13.435692334865122,0.0229151001025786,3,0.72685736,0.6355555555555555
0016_DXU,VF-001-20220331115803.wav,5,sofabord,3.0,s,medium,1,1,13.435692334865122,0.0229151001025786,3,0.72685736,0.6355555555555555
0016_DXU,VF-001-20220331115803.wav,7,slange,3.0,s,medium,1,1,13.435692334865122,0.0229151001025786,3,0.72685736,0.6355555555555555
0016_DXU,VF-001-20220331115803.wav,19,støvle,3.0,s,medium,0,2,13.435692334865122,0.0229151001025786,3,0.9882279,0.5833333333333334
0016_DXU,VF-001-20220331115803.wav,22,sko,3.0,s,medium,1,2,13.435692334865122,0.0229151001025786,3,0.9882279,0.5833333333333334
0016_DXU,VF-001-20220331115803.wav,28,strømpe,3.0,s,medium,0,3,13.435692334865122,0.0229151001025786,3,0.85580224,0.6537037037037038
0016_DXU,VF-001-20220331115803.wav,32,strømpebukser,3.0,s,medium,1,3,13.435692334865122,0.0229151001025786,3,0.85580224,0.6537037037037038
0016_DXU,VF-001-20220331115803.wav,35,shorts,3.0,s,medium,1,3,13.435692334865122,0.0229151001025786,3,0.85580224,0.6537037037037038
0016_DXU,VF-001-20220331105314.wav,2,fæ,3.0,f,medium,0,1,9.379189526629542,0.0791515724229085,1,0.92829496,0.775
0016_DXU,VF-001-20220331105314.wav,3,fjols,3.0,f,medium,1,1,9.379189526629542,0.0791515724229085,1,0.92829496,0.775
0016_DXU,VF-001-20220331105314.wav,5,fod,3.0,f,medium,0,2,9.379189526629542,0.0791515724229085,1,0.7524283,0.6817460317460317
0016_DXU,VF-001-20220331105314.wav,6,frisør,3.0,f,medium,1,2,9.379189526629542,0.0791515724229085,1,0.7524283,0.6817460317460317
0016_DXU,VF-001-20220331105314.wav,7,frisørsaks,3.0,f,medium,1,2,9.379189526629542,0.0791515724229085,1,0.7524283,0.6817460317460317
0016_DXU,VF-001-20220331105314.wav,22,fodskinne,2.0,f,medium,0,3,9.379189526629542,0.0791515724229085,1,0.7591963,0.6767460317460318
0016_DXU,VF-001-20220331105314.wav,23,fodtøj,3.0,f,medium,1,3,9.379189526629542,0.0791515724229085,1,0.7591963,0.6767460317460318
0016_DXU,VF-001-20220331105314.wav,27,finger,2.0,f,medium,1,3,9.379189526629542,0.0791515724229085,1,0.7591963,0.6767460317460318
0016_DXU,VF-001-20220331105314.wav,29,fingernegl,3.0,f,medium,1,3,9.379189526629542,0.0791515724229085,1,0.7591963,0.6767460317460318
0016_DXU,VF-001-20220331105314.wav,30,fingerbøl,3.0,f,medium,1,3,9.379189526629542,0.0791515724229085,1,0.7591963,0.6767460317460318
0015_J0K,VF-003-20181126121703.wav,2,lønseddel,2.0,l,medium,0,1,26.60070537565412,0.0170787992098222,3,0.6555209,0.5898148148148148
0015_J0K,VF-003-20181126121703.wav,4,lama,3.0,l,medium,1,1,26.60070537565412,0.0170787992098222,3,0.6555209,0.5898148148148148
0015_J0K,VF-003-20181126121703.wav,6,lejlighed,3.0,l,medium,1,1,26.60070537565412,0.0170787992098222,3,0.6555209,0.5898148148148148
0015_J0K,VF-003-20181126121703.wav,8,luksus,3.0,l,medium,1,1,26.60070537565412,0.0170787992098222,3,0.6555209,0.5898148148148148
0015_J0K,VF-003-20181126121703.wav,11,landskab,3.0,l,medium,0,2,26.60070537565412,0.0170787992098222,3,0.74579054,0.6666666666666666
0015_J0K,VF-003-20181126121703.wav,13,lotteri,3.0,l,medium,1,2,26.60070537565412,0.0170787992098222,3,0.74579054,0.6666666666666666
0015_J0K,VF-003-20181126121703.wav,26,luksus,3.0,l,medium,0,3,26.60070537565412,0.0170787992098222,3,0.77618855,0.5370370370370371
0015_J0K,VF-003-20181126121703.wav,29,lagen,2.0,l,medium,1,3,26.60070537565412,0.0170787992098222,3,0.77618855,0.5370370370370371
0015_J0K,VF-003-20181126121703.wav,32,løft,2.0,l,medium,1,3,26.60070537565412,0.0170787992098222,3,0.77618855,0.5370370370370371
0015_J0K,VF-003-20181126121703.wav,45,la,1.0,l,medium,0,5,26.60070537565412,0.0170787992098222,3,0.7438572,0.75
0015_J0K,VF-003-20181126121703.wav,49,lama,2.0,l,medium,1,5,26.60070537565412,0.0170787992098222,3,0.7438572,0.75
0015_J0K,VF-003-20181126121703.wav,53,liste,2.0,l,medium,1,5,26.60070537565412,0.0170787992098222,3,0.7438572,0.75
0015_J0K,VF-003-20181126121703.wav,56,lemfærdig,2.0,l,medium,1,5,26.60070537565412,0.0170787992098222,3,0.7438572,0.75
0015_J0K,VF-003-20181126112016.wav,1,mus,3.0,m,medium,0,1,15.796733660194516,0.0345985590827205,2,0.762085,0.6851851851851851
0015_J0K,VF-003-20181126112016.wav,2,mave,3.0,m,medium,1,1,15.796733660194516,0.0345985590827205,2,0.762085,0.6851851851851851
0015_J0K,VF-003-20181126112016.wav,4,mand,3.0,m,medium,1,1,15.796733660194516,0.0345985590827205,2,0.762085,0.6851851851851851
0015_J0K,VF-003-20181126112016.wav,6,mund,3.0,m,medium,1,1,15.796733660194516,0.0345985590827205,2,0.762085,0.6851851851851851
0015_J0K,VF-003-20181126112016.wav,28,mark,3.0,m,medium,0,2,15.796733660194516,0.0345985590827205,2,0.58204544,0.6238095238095238
0015_J0K,VF-003-20181126112016.wav,30,mejeri,3.0,m,medium,1,2,15.796733660194516,0.0345985590827205,2,0.58204544,0.6238095238095238
0015_J0K,VF-003-20181126112016.wav,35,måske,3.0,m,medium,1,2,15.796733660194516,0.0345985590827205,2,0.58204544,0.6238095238095238
0015_J0K,VF-003-20181126112016.wav,41,miskundhed,1.0,m,medium,1,2,15.796733660194516,0.0345985590827205,2,0.58204544,0.6238095238095238
0015_J0K,VF-003-20181126112016.wav,49,malkemaskine,2.0,m,medium,1,2,15.796733660194516,0.0345985590827205,2,0.58204544,0.6238095238095238
0015_J0K,VF-003-20181126112016.wav,54,,1.0,m,medium,1,2,15.796733660194516,0.0345985590827205,2,0.58204544,0.6238095238095238
0015_J0K,VF-003-20181126095842.wav,2,dukkehus,3.0,d,medium,0,1,8.315754813724617,0.0450234793358214,1,0.7538193,0.48333333333333334
0015_J0K,VF-003-20181126095842.wav,4,danmark,3.0,d,medium,1,1,8.315754813724617,0.0450234793358214,1,0.7538193,0.48333333333333334
0015_J0K,VF-003-20181126095842.wav,10,dumdristig,3.0,d,medium,0,2,8.315754813724617,0.0450234793358214,1,0.7625098,0.5952380952380952
0015_J0K,VF-003-20181126095842.wav,13,drilleri,3.0,d,medium,1,2,8.315754813724617,0.0450234793358214,1,0.7625098,0.5952380952380952
0015_J0K,VF-003-20181126095842.wav,34,dalende,3.0,d,medium,0,3,8.315754813724617,0.0450234793358214,1,0.71585655,0.7037037037037037
0015_J0K,VF-003-20181126095842.wav,41,diskotek,3.0,d,medium,1,3,8.315754813724617,0.0450234793358214,1,0.71585655,0.7037037037037037
0015_J0K,VF-003-20181126095842.wav,54,drømmeland,3.0,d,medium,1,3,8.315754813724617,0.0450234793358214,1,0.71585655,0.7037037037037037
0015_J0K,VF-002-20181126121550.wav,5,brik,2.0,b,medium,0,1,17.059474657339496,0.0254150303013965,3,0.79099923,0.5555555555555555
0015_J0K,VF-002-20181126121550.wav,7,banan,3.0,b,medium,1,1,17.059474657339496,0.0254150303013965,3,0.79099923,0.5555555555555555
0015_J0K,VF-002-20181126121550.wav,23,banker,1.0,b,medium,0,3,17.059474657339496,0.0254150303013965,3,0.7724728,0.48333333333333334
0015_J0K,VF-002-20181126121550.wav,25,bestant,1.0,b,medium,1,3,17.059474657339496,0.0254150303013965,3,0.7724728,0.48333333333333334
0015_J0K,VF-002-20181126111903.wav,2,påskelilje,3.0,p,medium,0,1,24.05381786238675,0.0161022806874729,2,0.7856806,0.47222222222222215
0015_J0K,VF-002-20181126111903.wav,3,påfund,2.0,p,medium,1,1,24.05381786238675,0.0161022806874729,2,0.7856806,0.47222222222222215
0015_J0K,VF-002-20181126111903.wav,12,panorama,3.0,p,medium,0,2,24.05381786238675,0.0161022806874729,2,0.7523722,0.8666666666666667
0015_J0K,VF-002-20181126111903.wav,15,panter,2.0,p,medium,1,2,24.05381786238675,0.0161022806874729,2,0.7523722,0.8666666666666667
0015_J0K,VF-002-20181126111903.wav,24,pestilens,3.0,p,medium,0,3,24.05381786238675,0.0161022806874729,2,0.60490435,0.5837037037037037
0015_J0K,VF-002-20181126111903.wav,26,pegefinger,3.0,p,medium,1,3,24.05381786238675,0.0161022806874729,2,0.60490435,0.5837037037037037
0015_J0K,VF-002-20181126111903.wav,29,puls,3.0,p,medium,1,3,24.05381786238675,0.0161022806874729,2,0.60490435,0.5837037037037037
0015_J0K,VF-002-20181126111903.wav,31,papfigur,3.0,p,medium,1,3,24.05381786238675,0.0161022806874729,2,0.60490435,0.5837037037037037
0015_J0K,VF-002-20181126095729.wav,1,tulipan,3.0,t,medium,0,1,10.417341470106884,0.0377235206774001,1,0.72663397,0.48333333333333334
0015_J0K,VF-002-20181126095729.wav,3,traktor,3.0,t,medium,1,1,10.417341470106884,0.0377235206774001,1,0.72663397,0.48333333333333334
0015_J0K,VF-002-20181126095729.wav,26,tennisbold,3.0,t,medium,0,2,10.417341470106884,0.0377235206774001,1,0.7311527,0.6428571428571429
0015_J0K,VF-002-20181126095729.wav,33,tankevækkende,3.0,t,medium,1,2,10.417341470106884,0.0377235206774001,1,0.7311527,0.6428571428571429
0015_J0K,VF-002-20181126095729.wav,45,time,2.0,t,medium,0,3,10.417341470106884,0.0377235206774001,1,0.7355933,0.7296296296296295
0015_J0K,VF-002-20181126095729.wav,52,tumpe,3.0,t,medium,1,3,10.417341470106884,0.0377235206774001,1,0.7355933,0.7296296296296295
0015_J0K,VF-002-20181126095729.wav,59,tale,3.0,t,medium,1,3,10.417341470106884,0.0377235206774001,1,0.7355933,0.7296296296296295
0015_J0K,VF-001-20181126121437.wav,2,fugl,3.0,f,medium,0,1,23.70461738095629,0.0178949715067886,3,0.8188818,0.6666666666666666
0015_J0K,VF-001-20181126121437.wav,4,foxtrot,3.0,f,medium,1,1,23.70461738095629,0.0178949715067886,3,0.8188818,0.6666666666666666
0015_J0K,VF-001-20181126121437.wav,18,fandt,3.0,f,medium,0,2,23.70461738095629,0.0178949715067886,3,0.8031419,0.7533333333333333
0015_J0K,VF-001-20181126121437.wav,20,funkel,2.0,f,medium,1,2,23.70461738095629,0.0178949715067886,3,0.8031419,0.7533333333333333
0015_J0K,VF-001-20181126121437.wav,23,funkler,3.0,f,medium,1,2,23.70461738095629,0.0178949715067886,3,0.8031419,0.7533333333333333
0015_J0K,VF-001-20181126121437.wav,31,fandango,3.0,f,medium,0,3,23.70461738095629,0.0178949715067886,3,0.6817315,0.6661111111111112
0015_J0K,VF-001-20181126121437.wav,34,findes,3.0,f,medium,1,3,23.70461738095629,0.0178949715067886,3,0.6817315,0.6661111111111112
0015_J0K,VF-001-20181126121437.wav,38,fuck,3.0,f,medium,1,3,23.70461738095629,0.0178949715067886,3,0.6817315,0.6661111111111112
0015_J0K,VF-001-20181126121437.wav,52,fandtes,3.0,f,medium,0,4,23.70461738095629,0.0178949715067886,3,0.9156466,0.5111111111111111
0015_J0K,VF-001-20181126121437.wav,55,fakkel,3.0,f,medium,1,4,23.70461738095629,0.0178949715067886,3,0.9156466,0.5111111111111111
0015_J0K,VF-001-20181126111750.wav,1,sukker,3.0,s,medium,0,1,30.357257138053857,0.0125450282179472,2,0.697377,0.5740740740740741
0015_J0K,VF-001-20181126111750.wav,3,sejlskib,3.0,s,medium,1,1,30.357257138053857,0.0125450282179472,2,0.697377,0.5740740740740741
0015_J0K,VF-001-20181126111750.wav,5,søværn,3.0,s,medium,1,1,30.357257138053857,0.0125450282179472,2,0.697377,0.5740740740740741
0015_J0K,VF-001-20181126111750.wav,12,solskin,3.0,s,medium,0,2,30.357257138053857,0.0125450282179472,2,0.8204835,0.5777777777777778
0015_J0K,VF-001-20181126111750.wav,15,snørrebånd,3.0,s,medium,1,2,30.357257138053857,0.0125450282179472,2,0.8204835,0.5777777777777778
0015_J0K,VF-001-20181126111750.wav,19,sælskind,3.0,s,medium,0,3,30.357257138053857,0.0125450282179472,2,0.83994323,0.6486243386243387
0015_J0K,VF-001-20181126111750.wav,22,syerske,3.0,s,medium,1,3,30.357257138053857,0.0125450282179472,2,0.83994323,0.6486243386243387
0015_J0K,VF-001-20181126111750.wav,25,sandfærdig,3.0,s,medium,1,3,30.357257138053857,0.0125450282179472,2,0.83994323,0.6486243386243387
0015_J0K,VF-001-20181126111750.wav,30,,1.0,s,medium,0,4,30.357257138053857,0.0125450282179472,2,0.57419837,0.6512380952380952
0015_J0K,VF-001-20181126111750.wav,33,sene,2.0,s,medium,1,4,30.357257138053857,0.0125450282179472,2,0.57419837,0.6512380952380952
0015_J0K,VF-001-20181126111750.wav,35,sundhed,3.0,s,medium,1,4,30.357257138053857,0.0125450282179472,2,0.57419837,0.6512380952380952
0015_J0K,VF-001-20181126111750.wav,39,solsikke,3.0,s,medium,1,4,30.357257138053857,0.0125450282179472,2,0.57419837,0.6512380952380952
0015_J0K,VF-001-20181126111750.wav,42,sandfærdig,3.0,s,medium,1,4,30.357257138053857,0.0125450282179472,2,0.57419837,0.6512380952380952
0015_J0K,VF-001-20181126111750.wav,45,system,3.0,s,medium,1,4,30.357257138053857,0.0125450282179472,2,0.57419837,0.6512380952380952
0015_J0K,VF-001-20181126095616.wav,6,kennel,3.0,k,medium,0,1,22.261535821025284,0.0188996255209172,1,0.57604563,0.6716931216931217
0015_J0K,VF-001-20181126095616.wav,8,kan,3.0,k,medium,1,1,22.261535821025284,0.0188996255209172,1,0.57604563,0.6716931216931217
0015_J0K,VF-001-20181126095616.wav,10,kunstværk,3.0,k,medium,1,1,22.261535821025284,0.0188996255209172,1,0.57604563,0.6716931216931217
0015_J0K,VF-001-20181126095616.wav,12,kirke,3.0,k,medium,1,1,22.261535821025284,0.0188996255209172,1,0.57604563,0.6716931216931217
0015_J0K,VF-001-20181126095616.wav,16,kunstfærdigt,3.0,k,medium,0,2,22.261535821025284,0.0188996255209172,1,0.80075246,0.611111111111111
0015_J0K,VF-001-20181126095616.wav,19,kærnemælk,3.0,k,medium,1,2,22.261535821025284,0.0188996255209172,1,0.80075246,0.611111111111111
0015_J0K,VF-001-20181126095616.wav,30,kaste,3.0,k,medium,0,3,22.261535821025284,0.0188996255209172,1,0.7717507,0.6666666666666665
0015_J0K,VF-001-20181126095616.wav,32,kaste,3.0,k,medium,1,3,22.261535821025284,0.0188996255209172,1,0.7717507,0.6666666666666665
0015_J0K,VF-001-20181126095616.wav,36,kører,2.0,k,medium,1,3,22.261535821025284,0.0188996255209172,1,0.7717507,0.6666666666666665
0015_J0K,VF-001-20181126095616.wav,39,kalender,3.0,k,medium,1,3,22.261535821025284,0.0188996255209172,1,0.7717507,0.6666666666666665
0008_ATW,VF-001-20170329101042.wav,1,Flaske,2.0,f,high,0,1,63.287727106260576,0.0023955512940854,1,0.85886,0.5833333333333334
0008_ATW,VF-001-20170329101042.wav,4,Fare,3.0,f,high,1,1,63.287727106260576,0.0023955512940854,1,0.85886,0.5833333333333334
0008_ATW,VF-001-20170329101042.wav,31,Forfra,3.0,f,high,0,2,63.287727106260576,0.0023955512940854,1,0.71645194,0.6407407407407407
0008_ATW,VF-001-20170329101042.wav,35,Forbi,3.0,f,high,1,2,63.287727106260576,0.0023955512940854,1,0.71645194,0.6407407407407407
0008_ATW,VF-001-20170329101042.wav,41,Fjender,3.0,f,high,1,2,63.287727106260576,0.0023955512940854,1,0.71645194,0.6407407407407407
0008_ATW,VF-001-20170329101042.wav,48,Forhold,3.0,f,high,1,2,63.287727106260576,0.0023955512940854,1,0.71645194,0.6407407407407407
0008_ATW,VF-001-20170329112757.wav,13,Kasper,3.0,k,high,0,1,20.48928024447353,0.0151857272361968,3,0.64700735,0.7484126984126984
0008_ATW,VF-001-20170329112757.wav,16,Kat,3.0,k,high,1,1,20.48928024447353,0.0151857272361968,3,0.64700735,0.7484126984126984
0008_ATW,VF-001-20170329112757.wav,18,Ko,3.0,k,high,1,1,20.48928024447353,0.0151857272361968,3,0.64700735,0.7484126984126984
0008_ATW,VF-001-20170329112757.wav,20,Klaustrofobi,3.0,k,high,1,1,20.48928024447353,0.0151857272361968,3,0.64700735,0.7484126984126984
0008_ATW,VF-001-20170329112757.wav,28,Kaffe,3.0,k,high,0,2,20.48928024447353,0.0151857272361968,3,0.98038673,0.8666666666666667
0008_ATW,VF-001-20170329112757.wav,31,Kaffekop,3.0,k,high,1,2,20.48928024447353,0.0151857272361968,3,0.98038673,0.8666666666666667
0008_ATW,VF-001-20170329112757.wav,47,Kammermusik,3.0,k,high,0,3,20.48928024447353,0.0151857272361968,3,0.7934719,0.6413888888888888
0008_ATW,VF-001-20170329112757.wav,51,Kammerorkester,3.0,k,high,1,3,20.48928024447353,0.0151857272361968,3,0.7934719,0.6413888888888888
0008_ATW,VF-001-20170329112757.wav,56,Kasse,3.0,k,high,1,3,20.48928024447353,0.0151857272361968,3,0.7934719,0.6413888888888888
0008_ATW,VF-001-20170329124340.wav,1,Sø,3.0,s,high,0,1,182.70025708455984,0.0018506532120183,2,0.7300455,0.6741666666666666
0008_ATW,VF-001-20170329124340.wav,2,Solsikke?,2.0,s,high,1,1,182.70025708455984,0.0018506532120183,2,0.7300455,0.6741666666666666
0008_ATW,VF-001-20170329124340.wav,3,Sol,3.0,s,high,1,1,182.70025708455984,0.0018506532120183,2,0.7300455,0.6741666666666666
0008_ATW,VF-001-20170329124340.wav,5,Sommerdrik,2.0,s,high,1,1,182.70025708455984,0.0018506532120183,2,0.7300455,0.6741666666666666
0008_ATW,VF-001-20170329124340.wav,6,Saftevand,3.0,s,high,1,1,182.70025708455984,0.0018506532120183,2,0.7300455,0.6741666666666666
0008_ATW,VF-001-20170329124340.wav,27,Sjov,3.0,s,high,0,2,182.70025708455984,0.0018506532120183,2,0.81848115,0.7066666666666666
0008_ATW,VF-001-20170329124340.wav,30,Sibbe,3.0,s,high,1,2,182.70025708455984,0.0018506532120183,2,0.81848115,0.7066666666666666
0008_ATW,VF-001-20170329124340.wav,31,Sjibbetov,3.0,s,high,1,2,182.70025708455984,0.0018506532120183,2,0.81848115,0.7066666666666666
0008_ATW,VF-001-20170329124340.wav,40,Savl,3.0,s,high,0,3,182.70025708455984,0.0018506532120183,2,0.7101686,0.6159999999999999
0008_ATW,VF-001-20170329124340.wav,42,Sommer,3.0,s,high,1,3,182.70025708455984,0.0018506532120183,2,0.7101686,0.6159999999999999
0008_ATW,VF-001-20170329124340.wav,44,Sol,3.0,s,high,1,3,182.70025708455984,0.0018506532120183,2,0.7101686,0.6159999999999999
0008_ATW,VF-001-20170329124340.wav,46,Strand,3.0,s,high,1,3,182.70025708455984,0.0018506532120183,2,0.7101686,0.6159999999999999
0008_ATW,VF-001-20170329124340.wav,48,Sten,3.0,s,high,1,3,182.70025708455984,0.0018506532120183,2,0.7101686,0.6159999999999999
0008_ATW,VF-001-20170329124340.wav,54,Syd,3.0,s,high,0,4,182.70025708455984,0.0018506532120183,2,0.7691579,0.7296296296296297
0008_ATW,VF-001-20170329124340.wav,56,Sønderjylland,3.0,s,high,1,4,182.70025708455984,0.0018506532120183,2,0.7691579,0.7296296296296297
0008_ATW,VF-001-20170329124340.wav,58,Sydjylland,3.0,s,high,1,4,182.70025708455984,0.0018506532120183,2,0.7691579,0.7296296296296297
0008_ATW,VF-001-20170329124340.wav,59,Skagen,3.0,s,high,1,4,182.70025708455984,0.0018506532120183,2,0.7691579,0.7296296296296297
0008_ATW,VF-002-20170329101155.wav,1,Banan,2.0,b,medium,0,1,17.186088888824628,0.0249440897592195,1,0.57259643,0.4537037037037037
0008_ATW,VF-002-20170329101155.wav,3,Boldt,2.0,b,medium,1,1,17.186088888824628,0.0249440897592195,1,0.57259643,0.4537037037037037
0008_ATW,VF-002-20170329101155.wav,4,Lyse?,1.0,b,medium,1,1,17.186088888824628,0.0249440897592195,1,0.57259643,0.4537037037037037
0008_ATW,VF-002-20170329101155.wav,5,Bukser,3.0,b,medium,1,1,17.186088888824628,0.0249440897592195,1,0.57259643,0.4537037037037037
0008_ATW,VF-002-20170329101155.wav,26,Bil,3.0,b,medium,0,2,17.186088888824628,0.0249440897592195,1,0.6458196,0.6654320987654322
0008_ATW,VF-002-20170329101155.wav,27,Bog,3.0,b,medium,1,2,17.186088888824628,0.0249440897592195,1,0.6458196,0.6654320987654322
0008_ATW,VF-002-20170329101155.wav,30,Boksehandsker,3.0,b,medium,1,2,17.186088888824628,0.0249440897592195,1,0.6458196,0.6654320987654322
0008_ATW,VF-002-20170329101155.wav,46,Bi,3.0,b,medium,0,3,17.186088888824628,0.0249440897592195,1,0.6034445,0.6773611111111112
0008_ATW,VF-002-20170329101155.wav,48,Blomst,3.0,b,medium,1,3,17.186088888824628,0.0249440897592195,1,0.6034445,0.6773611111111112
0008_ATW,VF-002-20170329101155.wav,52,Bøjning?,2.0,b,medium,1,3,17.186088888824628,0.0249440897592195,1,0.6034445,0.6773611111111112
0008_ATW,VF-002-20170329101155.wav,59,Bananyoghurt,3.0,b,medium,1,3,17.186088888824628,0.0249440897592195,1,0.6034445,0.6773611111111112
0008_ATW,VF-002-20170329112910.wav,4,tage,1.0,t,medium,0,1,27.946940872970604,0.0130547113426405,3,0.8892043,0.8500000000000001
0008_ATW,VF-002-20170329112910.wav,6,tunget?,1.0,t,medium,1,1,27.946940872970604,0.0130547113426405,3,0.8892043,0.8500000000000001
0008_ATW,VF-002-20170329112910.wav,21,tekop,3.0,t,medium,0,2,27.946940872970604,0.0130547113426405,3,0.7239636,0.6983333333333333
0008_ATW,VF-002-20170329112910.wav,24,telefon,3.0,t,medium,1,2,27.946940872970604,0.0130547113426405,3,0.7239636,0.6983333333333333
0008_ATW,VF-002-20170329112910.wav,27,træls,3.0,t,medium,1,2,27.946940872970604,0.0130547113426405,3,0.7239636,0.6983333333333333
0008_ATW,VF-002-20170329112910.wav,30,to,2.0,t,medium,1,2,27.946940872970604,0.0130547113426405,3,0.7239636,0.6983333333333333
0008_ATW,VF-002-20170329112910.wav,31,tre,3.0,t,medium,1,2,27.946940872970604,0.0130547113426405,3,0.7239636,0.6983333333333333
0008_ATW,VF-002-20170329112910.wav,52,tube,3.0,t,medium,0,3,27.946940872970604,0.0130547113426405,3,0.77001923,0.7333333333333334
0008_ATW,VF-002-20170329112910.wav,54,tandspasta,3.0,t,medium,1,3,27.946940872970604,0.0130547113426405,3,0.77001923,0.7333333333333334
0008_ATW,VF-002-20170329112910.wav,55,tandbørste,3.0,t,medium,1,3,27.946940872970604,0.0130547113426405,3,0.77001923,0.7333333333333334
0008_ATW,VF-002-20170329124453.wav,1,pære,3.0,p,medium,0,1,20.53028802607384,0.0225911443743014,2,0.76264125,0.8095238095238095
0008_ATW,VF-002-20170329124453.wav,3,præsentation,2.0,p,medium,1,1,20.53028802607384,0.0225911443743014,2,0.76264125,0.8095238095238095
0008_ATW,VF-002-20170329124453.wav,18,populær,3.0,p,medium,0,2,20.53028802607384,0.0225911443743014,2,0.69212353,0.6801111111111111
0008_ATW,VF-002-20170329124453.wav,20,popmusik,3.0,p,medium,1,2,20.53028802607384,0.0225911443743014,2,0.69212353,0.6801111111111111
0008_ATW,VF-002-20170329124453.wav,22,pop,3.0,p,medium,1,2,20.53028802607384,0.0225911443743014,2,0.69212353,0.6801111111111111
0008_ATW,VF-002-20170329124453.wav,24,pels,3.0,p,medium,1,2,20.53028802607384,0.0225911443743014,2,0.69212353,0.6801111111111111
0008_ATW,VF-002-20170329124453.wav,27,pekinggeser,3.0,p,medium,1,2,20.53028802607384,0.0225911443743014,2,0.69212353,0.6801111111111111
0008_ATW,VF-002-20170329124453.wav,35,plade,3.0,p,medium,0,3,20.53028802607384,0.0225911443743014,2,0.67407876,0.6166666666666666
0008_ATW,VF-002-20170329124453.wav,40,popstar,3.0,p,medium,1,3,20.53028802607384,0.0225911443743014,2,0.67407876,0.6166666666666666
0008_ATW,VF-002-20170329124453.wav,45,paprika,3.0,p,medium,1,3,20.53028802607384,0.0225911443743014,2,0.67407876,0.6166666666666666
0008_ATW,VF-002-20170329124453.wav,52,plakat,3.0,p,medium,0,4,20.53028802607384,0.0225911443743014,2,0.77137756,0.7777777777777778
0008_ATW,VF-002-20170329124453.wav,55,pølse,3.0,p,medium,1,4,20.53028802607384,0.0225911443743014,2,0.77137756,0.7777777777777778
0008_ATW,VF-003-20170329101309.wav,2,liste,2.0,l,medium,0,1,11.925827048331168,0.0307396229939976,1,0.781318,0.611111111111111
0008_ATW,VF-003-20170329101309.wav,3,lam,3.0,l,medium,1,1,11.925827048331168,0.0307396229939976,1,0.781318,0.611111111111111
0008_ATW,VF-003-20170329101309.wav,11,lommeregner,2.0,l,medium,0,2,11.925827048331168,0.0307396229939976,1,0.8417492,0.6229629629629629
0008_ATW,VF-003-20170329101309.wav,13,lommelærke,3.0,l,medium,1,2,11.925827048331168,0.0307396229939976,1,0.8417492,0.6229629629629629
0008_ATW,VF-003-20170329101309.wav,16,luft,3.0,l,medium,1,2,11.925827048331168,0.0307396229939976,1,0.8417492,0.6229629629629629
0008_ATW,VF-003-20170329101309.wav,25,listesko,2.0,l,medium,0,3,11.925827048331168,0.0307396229939976,1,0.8692088,0.5666666666666667
0008_ATW,VF-003-20170329101309.wav,30,lim,1.0,l,medium,1,3,11.925827048331168,0.0307396229939976,1,0.8692088,0.5666666666666667
0008_ATW,VF-003-20170329101309.wav,38,?,1.0,l,medium,0,4,11.925827048331168,0.0307396229939976,1,0.77741414,0.0
0008_ATW,VF-003-20170329101309.wav,41,løg,3.0,l,medium,1,4,11.925827048331168,0.0307396229939976,1,0.77741414,0.0
0008_ATW,VF-003-20170329113023.wav,0,dum,3.0,d,medium,0,1,8.604373039344612,0.0906586996694829,3,0.81110215,1.0
0008_ATW,VF-003-20170329113023.wav,1,dame,3.0,d,medium,1,1,8.604373039344612,0.0906586996694829,3,0.81110215,1.0
0008_ATW,VF-003-20170329113023.wav,4,danse,2.0,d,medium,0,2,8.604373039344612,0.0906586996694829,3,0.58828443,0.6751322751322751
0008_ATW,VF-003-20170329113023.wav,6,dansk tv,2.0,d,medium,1,2,8.604373039344612,0.0906586996694829,3,0.58828443,0.6751322751322751
