ID,Filename,Utterance start time,Estimated Lexical Match,Certainty,Target Letter,Audio Quality Comment,Cluster Status,Cluster ID,curve_c,curve_m,Condition
0008_ATW,VF-001-20170329112757.wav,28,Kaffe,3.0,k,high,0,2,20.489280244473534,0.015185727236196886,3
0008_ATW,VF-001-20170329112757.wav,31,Kaffekop,3.0,k,high,1,2,20.489280244473534,0.015185727236196886,3
0008_ATW,VF-001-20170329112757.wav,38,Kia,3.0,k,high,0,0,20.489280244473534,0.015185727236196886,3
0008_ATW,VF-001-20170329112757.wav,47,Kammermusik,3.0,k,high,0,3,20.489280244473534,0.015185727236196886,3
0008_ATW,VF-001-20170329112757.wav,51,Kammerorkester,3.0,k,high,1,3,20.489280244473534,0.015185727236196886,3
0008_ATW,VF-001-20170329112757.wav,56,Kasse,3.0,k,high,1,3,20.489280244473534,0.015185727236196886,3
0008_ATW,VF-001-20170329124340.wav,1,Sø,3.0,s,high,0,1,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,2,Solsikke?,2.0,s,high,1,1,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,3,Sol,3.0,s,high,1,1,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,5,Sommerdrik,2.0,s,high,1,1,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,6,Saftevand,3.0,s,high,1,1,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,14,Stok,3.0,s,high,0,0,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,19,Sommerfugl,3.0,s,high,0,0,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,27,Sjov,3.0,s,high,0,2,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,30,Sibbe,3.0,s,high,1,2,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,31,Sjibbetov,3.0,s,high,1,2,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,36,Slaskedukke,3.0,s,high,0,0,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,40,Savl,3.0,s,high,0,3,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,42,Sommer,3.0,s,high,1,3,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,44,Sol,3.0,s,high,1,3,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,46,Strand,3.0,s,high,1,3,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,48,Sten,3.0,s,high,1,3,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,54,Syd,3.0,s,high,0,4,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,56,Sønderjylland,3.0,s,high,1,4,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,58,Sydjylland,3.0,s,high,1,4,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-001-20170329124340.wav,59,Skagen,3.0,s,high,1,4,182.70025708455984,0.0018506532120183348,2
0008_ATW,VF-002-20170329101155.wav,1,Banan,2.0,b,medium,0,1,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,3,Boldt,2.0,b,medium,1,1,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,4,Lyse?,1.0,b,medium,1,1,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,5,Bukser,3.0,b,medium,1,1,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,11,Bank,3.0,b,medium,0,0,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,18,Bonbon,3.0,b,medium,0,0,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,26,Bil,3.0,b,medium,0,2,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,27,Bog,3.0,b,medium,1,2,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,30,Boksehandsker,3.0,b,medium,1,2,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,37,Boller,3.0,b,medium,0,0,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,46,Bi,3.0,b,medium,0,3,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,48,Blomst,3.0,b,medium,1,3,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,52,Bøjning?,2.0,b,medium,1,3,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329101155.wav,59,Bananyoghurt,3.0,b,medium,1,3,17.186088888824628,0.024944089759219502,1
0008_ATW,VF-002-20170329112910.wav,1,te,3.0,t,medium,0,0,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,4,tage,1.0,t,medium,0,1,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,6,tunget?,1.0,t,medium,1,1,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,11,taske,3.0,t,medium,0,0,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,16,tasmanien,3.0,t,medium,0,0,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,21,tekop,3.0,t,medium,0,2,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,24,telefon,3.0,t,medium,1,2,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,27,træls,3.0,t,medium,1,2,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,30,to,2.0,t,medium,1,2,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,31,tre,3.0,t,medium,1,2,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,36,tøj,2.0,t,medium,0,0,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,43,typograf,3.0,t,medium,0,0,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,52,tube,3.0,t,medium,0,3,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,54,tandspasta,3.0,t,medium,1,3,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329112910.wav,55,tandbørste,3.0,t,medium,1,3,27.946940872970604,0.013054711342640518,3
0008_ATW,VF-002-20170329124453.wav,1,pære,3.0,p,medium,0,1,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,3,præsentation,2.0,p,medium,1,1,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,6,print,3.0,p,medium,0,0,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,9,polen,3.0,p,medium,0,0,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,12,påske,3.0,p,medium,0,0,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,18,populær,3.0,p,medium,0,2,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,20,popmusik,3.0,p,medium,1,2,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,22,pop,3.0,p,medium,1,2,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,24,pels,3.0,p,medium,1,2,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,27,pekinggeser,3.0,p,medium,1,2,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,35,plade,3.0,p,medium,0,3,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,40,popstar,3.0,p,medium,1,3,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,45,paprika,3.0,p,medium,1,3,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,52,plakat,3.0,p,medium,0,4,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-002-20170329124453.wav,55,pølse,3.0,p,medium,1,4,20.53028802607384,0.022591144374301455,2
0008_ATW,VF-003-20170329101309.wav,2,liste,2.0,l,medium,0,1,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,3,lam,3.0,l,medium,1,1,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,11,lommeregner,2.0,l,medium,0,2,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,13,lommelærke,3.0,l,medium,1,2,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,16,luft,3.0,l,medium,1,2,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,25,listesko,2.0,l,medium,0,3,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,30,lim,1.0,l,medium,1,3,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,38,?,1.0,l,medium,0,4,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329101309.wav,41,løg,3.0,l,medium,1,4,11.925827048331168,0.03073962299399766,1
0008_ATW,VF-003-20170329113023.wav,0,dum,3.0,d,medium,0,1,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,1,dame,3.0,d,medium,1,1,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,4,danse,2.0,d,medium,0,2,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,6,dansk tv,2.0,d,medium,1,2,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,8,dr1,3.0,d,medium,1,2,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,23,dansepartner,3.0,d,medium,0,3,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,31,dørvask?,1.0,d,medium,1,3,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,37,duel,2.0,d,medium,1,3,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,46,dåse,3.0,d,medium,1,3,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329113023.wav,52,dromedar,3.0,d,medium,1,3,8.604373039344612,0.0906586996694829,3
0008_ATW,VF-003-20170329124606.wav,0,?,1.0,m,medium,0,1,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,1,mælk,3.0,m,medium,1,1,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,2,mette,3.0,m,medium,1,1,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,5,medalje,3.0,m,medium,0,2,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,6,muligvis,3.0,m,medium,1,2,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,9,?,1.0,m,medium,0,3,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,11,mus,3.0,m,medium,1,3,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,13,maskine,3.0,m,medium,1,3,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,18,masker,3.0,m,medium,0,0,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,23,maldiverne,3.0,m,medium,0,0,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,28,millioner?,1.0,m,medium,0,4,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,31,masser,3.0,m,medium,1,4,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,33,masse,3.0,m,medium,1,4,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,39,mundharmonika,3.0,m,medium,0,5,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,41,musik,3.0,m,medium,1,5,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,49,melodigrandprix,3.0,m,medium,1,5,17.92766067049088,0.0408767434245993,2
0008_ATW,VF-003-20170329124606.wav,57,måske,3.0,m,medium,1,5,17.92766067049088,0.0408767434245993,2
0009_2QT,VF-001-20170330100707.wav,0,kage,3.0,k,high,0,1,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,1,kagekringle,3.0,k,high,1,1,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,6,kat,3.0,k,high,0,0,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,12,hunde,1.0,k,high,0,0,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,16,kanin,3.0,k,high,0,2,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,17,kanariefugl,3.0,k,high,1,2,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,20,kateter,3.0,k,high,1,2,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,26,korn,2.0,k,high,0,0,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,32,katakismus,3.0,k,high,0,3,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,36,ko,3.0,k,high,1,3,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,39,kringle,3.0,k,high,1,3,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,42,kage,3.0,k,high,1,3,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330100707.wav,50,krymmel?,1.0,k,high,0,0,21.656217828514144,0.018117505980771855,1
0009_2QT,VF-001-20170330112323.wav,0,syv,2.0,s,high,0,1,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,1,stor,3.0,s,high,1,1,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,2,streng,3.0,s,high,1,1,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,5,skaldet,1.0,s,high,0,0,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,9,sussanne,3.0,s,high,0,0,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,14,søren,3.0,s,high,0,2,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,16,spurv,2.0,s,high,1,2,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,23,sange,3.0,s,high,0,0,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,29,sådan,3.0,s,high,0,0,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,34,småkager,3.0,s,high,0,3,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,36,smør,3.0,s,high,1,3,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,40,salt,3.0,s,high,1,3,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,42,sand,3.0,s,high,1,3,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,48,spand,3.0,s,high,0,0,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,54,stork,3.0,s,high,0,4,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,57,solsort,3.0,s,high,1,4,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330112323.wav,59,stær,3.0,s,high,1,4,23.647262759662965,0.01889265254275342,3
0009_2QT,VF-001-20170330123815.wav,0,fra,1.0,f,high,0,1,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,1,fra,2.0,f,high,1,1,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,2,fremad,3.0,f,high,1,1,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,3,frisk,3.0,f,high,1,1,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,5,fisk,3.0,f,high,0,0,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,8,frederik,2.0,f,high,0,0,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,13,fanden,3.0,f,high,0,2,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,15,fodtøj,3.0,f,high,1,2,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,18,fanden?,1.0,f,high,1,2,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,23,farfar,3.0,f,high,0,3,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,27,find,2.0,f,high,1,3,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,38,frede,3.0,f,high,0,4,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,42,formel,1.0,f,high,1,4,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,53,før,2.0,f,high,1,4,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-001-20170330123815.wav,59,forfra,3.0,f,high,1,4,14.302471451277675,0.05919786483266596,2
0009_2QT,VF-002-20170330100820.wav,1,tand,3.0,t,high,0,1,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,2,ting,3.0,t,high,1,1,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,5,tage,3.0,t,high,0,0,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,8,tid,1.0,t,high,0,0,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,13,tand,3.0,t,high,0,0,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,13,tandbørste,3.0,t,high,0,2,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,16,tand,3.0,t,high,1,2,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,18,[tand],3.0,t,high,1,2,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,22,torsk,3.0,t,high,0,3,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,26,tante,3.0,t,high,1,3,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,37,taske,3.0,t,high,0,4,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,44,tillagde,1.0,t,high,1,4,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330100820.wav,55,tumpe,3.0,t,high,1,4,14.282859861688918,0.0425894238731913,1
0009_2QT,VF-002-20170330112436.wav,1,papegøje,3.0,p,high,0,1,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,2,par,3.0,p,high,1,1,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,4,pas på,3.0,p,high,1,1,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,7,politi,3.0,p,high,0,0,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,19,padde,3.0,p,high,0,2,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,21,padle,2.0,p,high,1,2,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,23,pa- nej,3.0,p,high,1,2,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,36,barberer,2.0,p,high,0,3,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,41,paraply,3.0,p,high,1,3,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,52,padde,3.0,p,high,1,3,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330112436.wav,57,plexiglas,3.0,p,high,1,3,11.461807931639976,0.0392259173422675,3
0009_2QT,VF-002-20170330123928.wav,1,barn,3.0,b,high,0,1,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,2,børn,3.0,b,high,1,1,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,4,basun,3.0,b,high,1,1,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,10,bande,3.0,b,high,0,2,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,12,birde,3.0,b,high,1,2,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,17,b,3.0,b,high,0,3,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,20,bah,3.0,b,high,1,3,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,25,ben,2.0,b,high,0,0,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,36,bande,3.0,b,high,0,4,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,41,bilkø,2.0,b,high,1,4,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,43,biler,2.0,b,high,1,4,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,51,barbara,3.0,b,high,0,5,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,53,barbar,3.0,b,high,1,5,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-002-20170330123928.wav,59,bede,2.0,b,high,1,5,16.536209473041577,0.02640093960061307,2
0009_2QT,VF-003-20170330100933.wav,1,dan,2.0,d,high,0,1,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,2,dumme,3.0,d,high,1,1,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,4,dandy,2.0,d,high,1,1,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,6,dør,3.0,d,high,1,1,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,13,dreng,3.0,d,high,0,0,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,25,dværg,3.0,d,high,0,2,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,28,drage,3.0,d,high,1,2,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,39,da,2.0,d,high,1,2,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,42,dage,3.0,d,high,1,2,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330100933.wav,53,drone,3.0,d,high,1,2,9.217191124358411,0.06364023262282258,1
0009_2QT,VF-003-20170330112549.wav,1,nu,3.0,n,high,0,1,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,3,når,3.0,n,high,1,1,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,7,nar?,1.0,n,high,0,0,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,19,nej,3.0,n,high,0,2,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,26,nadver?,1.0,n,high,1,2,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,37,?,1.0,n,high,0,3,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,39,næse,3.0,n,high,1,3,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330112549.wav,60,nat,3.0,n,high,1,3,8.360866390242247,0.04079516092443194,3
0009_2QT,VF-003-20170330124041.wav,0,lille,3.0,l,high,0,0,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,1,lang,3.0,l,high,0,1,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,2,langsom,3.0,l,high,1,1,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,3,lotte,2.0,l,high,1,1,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,4,lars,3.0,l,high,1,1,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,9,ligeglad,3.0,l,high,0,0,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,12,lalle,2.0,l,high,0,0,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,31,lort,3.0,l,high,0,2,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,34,lang,3.0,l,high,1,2,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,36,lav,3.0,l,high,1,2,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,44,lummert,3.0,l,high,1,2,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,58,lola,1.0,l,high,1,2,10.740955998334822,0.10478796727510992,2
0009_2QT,VF-003-20170330124041.wav,60,leila,2.0,l,high,1,2,10.740955998334822,0.10478796727510992,2
0010_VJD,VF-001-20170331100053.wav,0,kamp,2.0,k,high,0,0,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,1,krop,1.0,k,high,0,1,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,2,kompetence,1.0,k,high,1,1,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,5,kronprinsesse,3.0,k,high,0,0,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,7,kronjuvel,3.0,k,high,0,2,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,9,kræft,3.0,k,high,1,2,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,11,krog,3.0,k,high,1,2,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,12,krave,3.0,k,high,1,2,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,28,krop,3.0,k,high,0,3,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,30,kæmpe,2.0,k,high,1,3,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331100053.wav,36,kravler,3.0,k,high,1,3,10.464039548329609,0.10380880127089268,1
0010_VJD,VF-001-20170331111633.wav,0,fed,3.0,f,medium,0,1,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,1,fad,3.0,f,medium,1,1,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,3,fulderik,3.0,f,medium,0,2,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,4,fuld,3.0,f,medium,1,2,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,5,fimse,2.0,f,medium,1,2,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,9,?,1.0,f,medium,0,0,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,9,?,1.0,f,medium,0,3,12.786322699373056,0.08007712935063321,3
